,brand,image,ingredient,name,price
514,토니모리,https://contents.lotteon.com/itemimage/LB/PD/10/02/16/09/_3/26/22/LBPD10021609_32622_1.jpg/dims/resizef/554X554,"정제수, 부틸렌글라이콜, 다이프로필렌글라이콜, 사이클로펜타실록세인, 세테아릴알코올, 피씨에이다이메티콘, 다이메티콘, 나이아신아마이드, 사이클로헥사실록세인, 글리세릴스테아레이트에스이, 세틸에틸헥사노에이트, 호호바에스터, 비즈왁스, 시어버터, 하이드로제네이티드폴리데센, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 금사연둥지추출물910,000ppm), 글리세릴스테아레이트, 피이지-100스테아레이트, 토코페롤, 마카다미아씨오일, 망고씨버터, 서양수수꽃다리추출물, 목련가지/꽃/잎추출물, 세룰라타벚나무꽃추출물, 서양민들레뿌리줄기/뿌리추출물, 황련뿌리추출물, 카카오씨추출물, 아데노신, 금, 티타늄디옥사이드, 마이카, 적색산화철, 폴리아크릴레이트-13, 소듐하이알루로네이트, 다이메티콘올, 폴리아이소부텐, 폴리솔베이트20, 페녹시에탄올, 에틸헥실글리세린, 다이소듐이디티에이, 향료",프리미엄 RX 제비집 영양 크림 45ml,"20,000원"
515,에스테덤,https://contents.lotteon.com/itemimage/LB/PD/10/01/37/42/_2/15/14/LBPD10013742_21514_1.jpg/dims/resizef/554X554,"정제수, 프로판다이올, 소듐시트레이트, 소듐클로라이드, 하이드롤라이즈드하이알루로닉애씨드, 시트릭애씨드, 아미노에탄설피닉애씨드, 카르노신, 포타슘클로라이드, 소듐바이카보네이트, 다이소듐포스페이트, 마그네슘설페이트, 포타슘포스페이트, 칼슘클로라이드 제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객센터(02-523-7676)으로 연락 부탁 드립니다.",셀룰러 워터 미스트 100ml,"23,250원"
516,스웨거,https://contents.lotteon.com/itemimage/LB/PD/10/02/19/43/_3/30/79/LBPD10021943_33079_1.jpg/dims/resizef/554X554,"미리스틱애씨드, 글리세린, 부틸렌글라이콜, 정제수, 스테아릭애씨드, 포타슘, 하이드록사이드, 라우릭애씨드, 피이지-100스테아레이트, 1,2-헥산디올, 글리세린, 스테아레이트, 살구씨가루, 호호바에스터, 에칠헥실글리세린, 바나나추출물, 파인애플추출물, 딸기추출물, 윈터그린잎추출물, 황색4호, 향료",페이스 파이터 폼 클렌저 [업체배송],"15,000원"
517,메디힐,https://contents.lotteon.com/itemimage/LB/PD/10/00/70/32/_1/10/37/LBPD10007032_11037_1.jpg/dims/resizef/554X554,상세페이지 참조,필로소프트 버블레이저 패드,"9,800원"
518,싸이닉,https://contents.lotteon.com/itemimage/_v104503/LB/PK/10/02/11/91/_3/21/15/LBPK10021191_32115_1.jpg/dims/resizef/554X554,"[전성분] 정제수, 글리세린, 부틸렌글라이콜, 글리세레스-26, 1,2-헥산다이올, 병풀추출물, 티트리추출물, 마데카소사이드, 티트리잎오일, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드, 알란토인, 판테놀, 마트리카리아꽃추출물, 알로에베라잎추출물, 펜틸렌글라이콜, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 알지닌, 베타인, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 다이포타슘글리시리제이트, 에틸헥실글리세린, 잔탄검, 다이소듐이디티에이, 베타-글루칸, 솔비탄아이소스테아레이트, 히비스커스꽃추출물, 바이오사카라이드검-1, 토코페롤",듀얼 액티브 앰플 마스크 수딩 [진정시카] 10매입,"9,000원"
519,유리아쥬,https://contents.lotteon.com/itemimage/LB/PD/10/00/29/52/_5/04/2/LBPD10002952_5042_1.jpg/dims/resizef/554X554,"정제수,온천수 750,000ppm,글리세린,부틸렌글라이콜,페녹시에탄올,소듐하이알루로네이트,피브이피,벤조익애씨드,트로메타민",제모스 토너 250ml,"19,600원"
520,라포티셀,https://contents.lotteon.com/itemimage/LB/PD/10/00/55/84/_8/60/4/LBPD10005584_8604_1.jpg/dims/resizef/554X554,"정제수, 글리세린, 다이프로필렌글라이콜, 가지열매추출물, 카프릴릭/카프릭트라이글리세라이드, 세테아릴알코올, 나이아신아마이드, 옥틸도데칸올, 사이클로펜타실록세인, 다이메티콘, 피이지-20솔비탄코코에이트, 폴리솔베이트60, 글리세릴스테아레이트, 피이지-100스테아레이트, 사이클로헥사실록세인, 프로판다이올, 1,2-헥산다이올, 베타인, 부틸렌글라이콜, 시어버터, 카프릴릴글라이콜, 카보머, 다이메티콘/비닐다이메티콘크로스폴리머, 알지닌, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 알란토인, 동백나무꽃추출물, 레몬껍질오일, 다이소듐이디티에이, 베르가모트열매오일, 플랑크톤추출물, 자몽껍질오일, 알지닌페룰레이트, t-부틸알코올, 라벤더오일, 구주소나무잎오일, 라임전초오일, 팔마로사오일, 서양측백나무잎오일, 화이트참파카꽃오일, 소두구씨오일, 마텔오일, 향기제비꽃잎추출물, 생강오일, 리모넨, 리날룰",멀티 액티브 하이드레이팅 크림100g,"24,000원"
521,아크로패스,https://contents.lotteon.com/itemimage/LB/PD/10/00/63/07/_9/73/3/LBPD10006307_9733_1.jpg/dims/resizef/554X554,"하이드롤라이즈드하이알루로닉애씨드, 나이아신아마이드, 올리고펩타이드-76, 소듐하이드록사이드",트러블 큐어 (스왑 6ea + 패치 6ea),"8,800원"
522,유리아쥬,https://contents.lotteon.com/itemimage/LB/PD/10/00/29/65/_5/02/9/LBPD10002965_5029_1.jpg/dims/resizef/554X554,온천수,오 떼르말 300ml 1+1 기획,"19,200원"
523,얼트루,https://contents.lotteon.com/itemimage/LB/PK/10/02/30/11/_3/45/62/LBPK10023011_34562_1.jpg/dims/resizef/554X554,"정제수, 디프로필렌글라이콜, 글리세린, 에리스리톨, 에탄올, 비스-피이지-18메칠에텔디메칠실란, 판테놀, 피이지-60 하이드로제네이티드캐스터오일, 부틸렌글라이콜, 암모늄아크릴로일디메칠타우레이트/브이피코폴리머, 모란뿌리추출물, 병풀추출물, 폴리아크릴릭애씨드, 1,2-헥산디올, 디메치콘, 캐모마일꽃추출물, 글리세릴카프릴레이트, 포타슘하이드록사이드, 셀룰로오스검, 알란토인, 에칠헥실글리세린, 프로판디올, 대나무잎추출물, 브로콜리싹추출물, 상엽추출물, 치자추출물, 클로렐라추출물, 디이소프로필아디페이트, 메칠디이소프로필프로피온아마이드, 카카오추출물, 판토락톤, 레시틴, 멘틸릭테이트, 아크릴릭애씨드/아크릴아미도메틸프로판설포닉애씨드코폴리머, 금, 디메칠메톡시크로만올, 비피다발효용해물, 달맞이꽃뿌리추출물, 데저트샌드버베나잎추출물, 백년초꽃추출물, 용설란줄기추출물, 잔탄검, 조슈아나무뿌리추출물, 캔들우드줄기추출물, 크레오소트부시추출물, 타마린드씨폴리사카라이드, 트레할로스, 실리카, 미로탐누스 플라벨리폴리아잎추출물, 폴리쿼터늄-51, 물냉이추출물, 글루타치온, 디소듐이디티에이, 페녹시에탄올, 향료",수딩 SOS 젤리 마스크팩 10매,"15,000원"
524,비알티씨,https://contents.lotteon.com/itemimage/LB/PD/10/01/81/88/_2/79/62/LBPD10018188_27962_1.jpg/dims/resizef/554X554,"[블랙헤드클렌징오일] 돌콩오일, 카프릴릭/카프릭트라이글리세라이드, 피이지-20글리세릴트라이아이소스테아레이트, 글리세릴카프릴레이트, 병풀추출물, 마트리카리아꽃추출물, 황금추출물, 부틸렌글라이콜, 아르간커넬오일, 해바라기씨오일, 유칼립투스잎오일, 솔잣나무오일, 라반딘오일, 페퍼민트오일, 개잎갈나무목부오일, 센티드제라늄꽃오일, 리씨열매오일, 광곽향오일, 감나무잎추출물, 녹차추출물, 밤껍질추출물, 산초나무잎추출물, 커피콩추출물, 포도추출물, 호장근추출물, 잇꽃꽃추출물, 1,2-헥산다이올, 에틸헥실글리세린, 부틸렌글라이콜, 정제수, 바이오사카라이드검-4, 1,2-헥산다이올 [풀메이크업클렌징오일] 돌콩오일, 카프릴릭/카프릭트라이글리세라이드, 피이지-20글리세릴트라이아이소스테아레이트, 글리세릴카프릴레이트, 병풀추출물, 마트리카리아꽃추출물, 황금추출물, 1,2-헥산다이올, 에틸헥실글리세린, 부틸렌글라이콜, 로즈힙열매오일, 오렌지껍질오일, 나이아신아마이드, 판테놀, 토코페릴아세테이트, 글리세릴리놀리에이트, 하이드로제네이티드레시틴, 글리세릴리놀리네이트, 폴릭애씨드, 피리독신에이치씨엘, 바이오틴, 사이아노코발아민, 소듐아스코빌포스페이트, 레티닐팔미테이트, 정제수, 바이오사카라이드검-4, 리모넨 [필링패드 5매] 병풀잎수, 글리세린, 부틸렌글라이콜, 1,2-헥산다이올, 판테놀, 피이지-60하이드로제네이티드캐스터오일, 에틸헥실글리세린, 베르가모트오일, 정제수, 나이아신아마이드, 글루코노락톤, 하이드로제네이티드레시틴, 글리세릴리놀리에이트, 글리세릴올리에이트, 피리독신에이치씨엘, 폴릭애씨드, 바이오틴, 글리세릴리놀리네이트, 사이아노코발아민, 레티닐팔미테이트, 소듐아스코빌포스페이트, 토코페릴아세테이트, 다이소듐이디티에이, 클로페네신, 리모넨, 리날룰","풀메이크업 클렌징 오일 320ml 기획 (+오일,패드)","16,800원"
525,메디큐브,https://contents.lotteon.com/itemimage/LB/PD/10/01/91/56/_2/92/83/LBPD10019156_29283_1.jpg/dims/resizef/554X554,"정제수, 프로판다이올, 부틸렌글라이콜, 세테아릴알코올, 카프릴릭/카프릭트라이글리세라이드, 동백나무꽃추출물, 다이메티콘, 1,2-헥산다이올, 사이클로펜타실록세인, 사이클로헥사실록세인, 글라이콜릭애씨드, 비즈왁스, 아라키딜알코올, 글리세린, 판테놀, 세테아릴글루코사이드, 베헤닐알코올, 세테아릴올리베이트, 아라키딜글루코사이드, 포타슘하이드록사이드, 솔비탄올리베이트, 해바라기씨오일, 향료, 알란토인, 잔탄검, 송이버섯추출물, 노랑만병초잎추출물, 하이드롤라이즈드이집트콩씨추출물, 다이소듐이디티에이, 돌콩오일, 글루코오스, 소듐하이알루로네이트, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 칡뿌리추출물, 당느릅나무뿌리추출물, 달맞이꽃추출물, 대왕송잎추출물, 아나토씨오일, 말굽잔나비버섯추출물, 실론시나몬나무껍질추출물, 아선약추출물, 오이풀뿌리추출물, 센티드제라늄추출물, 연꽃꽃추출물, 토코페롤, 애플민트잎추출물, 라임껍질추출물, 카멜그라스추출물, 리날룰, 리모넨",제로모공크림2.0 50ml,"36,100원"
526,바이오더마,https://contents.lotteon.com/itemimage/LB/PD/10/00/74/77/_1/16/51/LBPD10007477_11651_1.jpg/dims/resizef/554X554,"정제수, 피이지-11메틸에터다이메티콘, 부틸렌글라이콜, 글리세린, 말굽잔나비버섯추출물, 카프릴로일글라이신, 폴리솔베이트20, 소듐시트레이트, 징크글루코네이트, 향료, 살리실릭애씨드, 소듐하이드록사이드, 만니톨, 소듐메타바이설파이트, 자일리톨, 람노오스, 피리독신에이치씨엘, 페녹시에탄올, 프로필갈레이트, 피이지-40하이드로제네이티드캐스터오일, 프룩토올리고사카라이드 제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객센터(02-523-7676)으로 연락 부탁 드립니다",세비엄 로션 200ml (피지조절 수분토너),"24,650원"
527,유리아쥬,https://contents.lotteon.com/itemimage/LB/PD/10/00/26/31/_4/88/3/LBPD10002631_4883_1.jpg/dims/resizef/554X554,"정제수,다이카프릴릴카보네이트,온천수,메칠렌비스-벤조트리아졸릴테트라메칠부틸페놀,부틸메톡시디벤조일메탄,에칠헥실트리아존,나일론-12,C20-22알킬포스페이트,글리세린,C20-22알코올,데실글루코사이드,부틸렌글라이콜,다이메티콘,잔탄검,클로페네신,향료,트라이아콘타닐피브이피,벤조익애씨드,테트라소듐이디티에이,o-사이멘-5-올,토코페릴아세테이트,소듐하이드록사이드,프로필렌글라이콜,시트릭애씨드,창과감초뿌리추출물 50,000ppm",이제악 플루이드 SPF50+ 50ml,"35,000원"
528,하다라보,https://contents.lotteon.com/itemimage/LB/PD/10/01/93/11/_2/94/94/LBPD10019311_29494_1.jpg/dims/resizef/554X554,"정제수, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 다이프로필렌글라이콜, 하이드로제네이티드폴리(C6-12올레핀), 펜틸렌글라이콜, 피피지-10메틸글루코오스에터, 세테스-23, 글리세릴스테아레이트, 스테아릴알코올, 카보머, 베헤닐알코올, 알지닌, 프로판다이올, 소듐하이알루로네이트, 다이소듐이디티에이, 피토스테릴/옥틸도데실라우로일글루타메이트, 카프릴하이드록사믹애씨드, 부틸렌글라이콜, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 락토코쿠스/하이알루로닉애씨드발효여과물",고쿠쥰 밀크 140ml,"17,000원"
529,아벤느,https://contents.lotteon.com/itemimage/LB/PD/10/00/37/65/_6/19/0/LBPD10003765_6190_1.jpg/dims/resizef/554X554,아벤느온천수(아쿠아),오떼르말 50ml,"5,600원"
530,하루하루원더,https://contents.lotteon.com/itemimage/LB/PD/10/01/48/95/_2/33/32/LBPD10014895_23332_1.jpg/dims/resizef/554X554,"정제수, 글리세린, 베타인, 프로판다이올, 1, 2-헥산다이올, 오죽잎추출물(1,000ppm), 죽순껍질추출물(2,000ppm), 밤부사 불가리스싹추출물(800ppm), 소듐파이테이트, 에탄올, 베타-글루칸, 아스퍼질러스발효물, 초피나무열매추출물, 할미꽃추출물, 우스니아추출물, 폴리글리세릴-10라우레이트, 폴리글리세릴-10미리스테이트, 향료",블랙뱀부 미스트1+1 기획,"19,000원"
531,라로슈포제,https://contents.lotteon.com/itemimage/LB/PD/10/01/67/20/_2/58/14/LBPD10016720_25814_1.jpg/dims/resizef/554X554,"정제수, 에칠헥실메톡시신나메이트, 스쿠알란, 티타늄디옥사이드, 글리세린, 드로메트리졸트리실록산, 테레프탈릴리덴디캠퍼설포닉애씨드, 프로필렌글라이콜, 변성알코올, 트리에탄올아민, 디프로필렌글라이콜, 마이카, 스테아릭애씨드, 포타슘세틸포스페이트, 토코페롤, 나일론-12, 아크릴아마이드/소듐아크릴로일디메칠타우레이트코폴리머, 알루미늄하이드록사이드, 비에이치티, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 부틸렌글라이콜, 쉐어버터씨드케이크추출물, 카프릴릴글라이콜, 카보머, 세틸알코올, 바륨설페이트, 티타늄디옥사이드, 디에칠아미노하이드록시벤조일헥실벤조에이트, 디소듐이디티에이, 에칠헥실트리아존, 글리세릴스테아레이트, 이소헥사데칸, 미리스틱애씨드, 모란뿌리추출물, 팔미틱애씨드, 피이지-100스테아레이트, 페녹시에탄올, 폴리소르베이트80, 포타슘소르베이트, 소듐클로라이드, 소듐코코일사코시네이트, 소르비탄올리에이트, 테르무스테르모필루스발효물, 트로메타민, 잔탄검",유비데아 톤업 크림 30ml,"32,000원"
